,id,Date Created,Tweet,location,type_incident,Tweet_sentiment
0,1556011346768052224,2022-08-06 20:16:29,"All hands transmitted, fire in a private dwelling.",Bronx | 687 E 224th St.,fires,0
843,1587475570908078085,2022-11-01 16:04:04,"Confirmed gunpoint robbery. Suspect is a m/w, 5’8” tall, 30-40 y/o, wearing a ba… https://t.co/r6YtsaJkQ8",Brooklyn | E 17th St and Avenue Z,fires,0
844,1587471548327264257,2022-11-01 15:48:05,PD o/s of a construction worker who fell off the bridge and str… https://t.co/m16IVwKZmT,Queens | Van Wyck Expy n/b at Roosevelt Ave bridge,fires,0
845,1587469185495564291,2022-11-01 15:38:42,"All hands transmitted, fire in a private dwelling.",Queens | 107-07 97th Ave,fires,0
846,1587296514002620418,2022-11-01 04:12:34,Confirmed male shot at the location.,Manhattan | E 13th St and Broadway,crime,3
847,1587276865022185472,2022-11-01 02:54:29,"Confirmed robbery w/ a baseball bat, aided w/ minor injures. S-1 is a m/b, 5’9” tall, wh… https://t.co/ZUn5TIZufO",Manhattan | 484 W 43rd St,fires,0
848,1587262964423327746,2022-11-01 01:59:15,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 1433 Greene Ave,fires,0
849,1587239401641353217,2022-11-01 00:25:37,"Pedestrian struck, aided w/ serious injuries. Highway CIS requested for the confirmed job.",Manhattan | W 97th St and Central Park W,accident,2
850,1591558007112204288,2022-11-12 22:26:13,"Confirmed assault w/ a fire extinguisher, two aideds injured. Suspect is a m/b,… https://t.co/UvPPFCBUq9",Manhattan | W 21st St and 6th Ave,crime,3
851,1591540790014222337,2022-11-12 21:17:48,"Confirmed 12 y/o male stabbed, aided not likely. Suspect is a m/h in his te… https://t.co/CtGAig79ZG",Bronx | W 230th St and Kingsbridge Ave,crime,3
852,1591496363862278144,2022-11-12 18:21:16,"Confirmed commercial robbery. Suspect is a m/b wearing a black mask, blue hoodie w/ a white l… https://t.co/NkBumWFAsd",Bronx | 2952 3rd Ave,fires,0
853,1591486294676627456,2022-11-12 17:41:15,"Confirmed male shot in the chest, aided is likely.",Brooklyn | 335 Hoyt St,crime,3
854,1591483913519890432,2022-11-12 17:31:47,"Pedestrian struck, aided DOA at the hospital. Highway CIS requested for the confirmed job.",Bronx | E 149th St and Grand Concourse,accident,2
855,1591293974727491584,2022-11-12 04:57:03,"All hands transmitted, fire in a private dwelling.",Staten Island | 75 Bower Ct,fires,0
856,1591275806764015616,2022-11-12 03:44:51,Confirmed 2 males shot. Two male suspects fled n/b on Grand Concourse on a scooter.,Bronx | Bush St and Creston Ave,crime,3
857,1591233278224244737,2022-11-12 00:55:51,Confirmed gunpoint robbery. Suspects fled n/b on Barnes Ave toward E 214th St in… https://t.co/zmp5E0eGux,Bronx | E 211th St and Barnes Ave,fires,0
858,1591225955808604160,2022-11-12 00:26:46,Confirmed knifepoint robbery in transit at 7th Ave B/D/E station. Suspect is a m… https://t.co/YNny5geZ9Z,Manhattan | W 53rd St and 7th Ave,fires,0
859,1591209599717478400,2022-11-11 23:21:46,"Confirmed person struck by the train, aided is DOA.",Queens | Flushing–Main St LIRR station,accident,2
860,1591179229647228928,2022-11-11 21:21:05,"Confirmed person slashed in transit. Suspect is a m/b in his early 20s, 5… https://t.co/wjjJvUlQpa",Manhattan | 14th St-Union Square station,fires,0
861,1591170583680745488,2022-11-11 20:46:44,"All hands transmitted, fire in a multiple dwelling.",Queens | 132-15 57th Ave,fires,0
862,1591167963088162816,2022-11-11 20:36:19,"Confirmed male shot, aided not likely.",Brooklyn | 760 Eldert Lane,crime,3
863,1591134611156787201,2022-11-11 18:23:47,Confirmed attempted robbery of a commercial. Suspect is a heavyset m/b in his late-… https://t.co/HJtr5LkgaM,Brooklyn | 226 Schenectady Ave,fires,0
864,1591055092865675264,2022-11-11 13:07:49,"Confirmed robbery. Three m/b suspects and one m/h suspect, 14-16 y/o. S-1 is we… https://t.co/knBv1LnqJz",Bronx | Zerega Ave and Tratman Ave,robbery,1
865,1590918557961191424,2022-11-11 04:05:16,Confirmed robbery in transit at West Farms Square-E Tremont Ave station 2/5 li… https://t.co/Ht41VHiKiU,Bronx | E Tremont Ave and Boston Rd,fires,0
866,1590916154108698624,2022-11-11 03:55:43,"Confirmed commercial robbery at gunpoint. S-1 is a m/b wearing a black hoodie, black swea… https://t.co/UpwMLseC4s",Brooklyn | 2101 Avenue U,fires,0
867,1590911710457745408,2022-11-11 03:38:04,Confirmed gunpoint robbery. Three m/b suspects wearing ski masks and all bla… https://t.co/unV0cnEozp,Bronx | E Tremont Ave and Baisley Ave,robbery,1
868,1590908913007878144,2022-11-11 03:26:57,"Confirmed police-involved shooting, one suspect shot.",Brooklyn | W 36th St and Neptune Ave,crime,3
869,1590888189476376576,2022-11-11 02:04:36,"Confirmed gunpoint robbery. S-1 is a m/b wearing an orange sweater, fled in a black or d… https://t.co/ARONGFhXO7",Bronx | 3647 Paulding Ave,fires,0
870,1594110432830160897,2022-11-19 23:28:38,Confirmed 2 people shot at the location.,Staten Island | Richmond Terrace and Snug Harbor Rd,crime,3
871,1594103329449287681,2022-11-19 23:00:25,"Confirmed commercial robbery. Suspect is a m/b wearing a black hoodie, black pants, fled e/b on 21st Ave.",Queens | 31-03 21st Ave,fires,0
872,1594044436412977154,2022-11-19 19:06:24,"2nd alarm transmitted, fire in a private dwelling.",Brooklyn | 488 Crescent St,fires,0
873,1594030135707140097,2022-11-19 18:09:34,"Confirmed attempted bank robbery. Suspect is a m/w in his late 20s, 5’6” tall, wearing… https://t.co/cwUuu4i9Cc",Manhattan | 106 W 117th St,fires,0
874,1594023761069867008,2022-11-19 17:44:14,"Confirmed male stabbed in the stomach, aided not likely at this time.",Brooklyn | 335 Sutter Ave,crime,3
875,1594005577365131266,2022-11-19 16:31:59,Confirmed suspect search in regard to an escaped barricade. Suspect is a m/b in his 30s… https://t.co/9rIShWq9em,Brooklyn | 1078 Putnam Ave,robbery,1
876,1593987486321373185,2022-11-19 15:20:06,"All hands transmitted, fire on the 2nd floor.",Manhattan | 76 Wooster St,fires,0
877,1593983773896343553,2022-11-19 15:05:21,"Confirmed robbery w/ a box cutter. S-1 is a m/h, 30-40 y/o, 6’0” tall, wearing a brown jac… https://t.co/yXL4bV7BPM",Queens | 1815 Gates Ave,fires,0
878,1593962570767032321,2022-11-19 13:41:05,"Confirmed sexual assault. Suspect is a m/h, 5’5” tall, fled e/b on Grand C… https://t.co/misSZgzENB",Queens | 66th Rd and Grand Central Pkwy,crime,3
879,1593794064620847105,2022-11-19 02:31:30,Confirmed strong-arm robbery. Five m/b suspects. S-1 is wearing a green winter coat. S… https://t.co/ENYGDE0Ec3,Staten Island | 1201 Bay St,robbery,1
880,1593792676536946689,2022-11-19 02:25:59,"Confirmed gunpoint robbery, gray e-bike taken. Suspect is a m/b wearing a black hat, black hoodie.",Manhattan | E 14th St and 2nd Ave,fires,0
881,1593783716056367105,2022-11-19 01:50:23,"Confirmed shots fired, possible barricaded suspect at the location w/ a firearm.",Manhattan | 72 Vermilyea Ave,crime,3
882,1593781841995403264,2022-11-19 01:42:56,"Confirmed knifepoint robbery. Suspect is a m/b, 6’0” tall, wearing a yellow jacket, black… https://t.co/ojHEjHUo3W",Manhattan | 500 5th Ave,fires,0
883,1593778419388628993,2022-11-19 01:29:20,"Confirmed shots fired, one female w/ a graze wound to the hand.",Brooklyn | 743 Greene Ave,crime,3
884,1593774122441613318,2022-11-19 01:12:16,"All hands transmitted, fire in a private dwelling.",Staten Island | 4185 Hylan Blvd,fires,0
885,1593754131088707584,2022-11-18 23:52:50,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 104 Avenue O,fires,0
886,1593730035432693760,2022-11-18 22:17:05,"All hands transmitted, fire in a multiple dwelling.",Manhattan | 590 W 187th St,fires,0
887,1593729443465502720,2022-11-18 22:14:44,"Confirmed bank robbery. Suspect is a light-skinned m/b wearing a red shirt, black jacket,… https://t.co/sHjrZ5wNDH",Manhattan | 460 Park Ave,fires,0
888,1593692167138156544,2022-11-18 19:46:36,"Confirmed gunpoint robbery. Two m/b suspects, 17-18 y/o. Both wearing black masks and bl… https://t.co/h1kQkoU6k7",Brooklyn | 38 Centre Mall,robbery,1
889,1593656500064759809,2022-11-18 17:24:52,"Confirmed 3 females stabbed at the location, all DOA.",Queens | 146-39 182nd St,crime,3
890,1593650501404749824,2022-11-18 17:01:02,Confirmed shots fired at the location.,Brooklyn | E 103rd St and Glenwood Rd,crime,3
891,1593616290304102400,2022-11-18 14:45:06,PD o/s of a confirmed barricaded suspect.,Brooklyn | 1770 E 91st St,robbery,1
892,1593423673465405440,2022-11-18 01:59:42,Confirmed shots fired at the location.,Staten Island | Targee St and Frean St,crime,3
893,1593371387263332352,2022-11-17 22:31:56,Confirmed gunpoint robbery. Four m/b suspects in their teens wearing all black clothing and… https://t.co/GQkxOmBruh,Brooklyn | 384 12th St,robbery,1
894,1593355561155837962,2022-11-17 21:29:03,"Confirmed gunpoint robbery. Two m/b suspects in their mid-20s fled in a red vehicle, possible Toyota.",Bronx | 5 Metropolitan Oval,robbery,1
895,1593338069348147200,2022-11-17 20:19:33,Confirmed shots fired at the location.,Bronx | 260 W Kingsbridge Rd,crime,3
896,1593323134660272128,2022-11-17 19:20:12,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 1912 Avenue H,fires,0
897,1593296997414424576,2022-11-17 17:36:20,Confirmed suspect search in regard to a car stop. Vehicle is a bright red Merc… https://t.co/tVl6g4VxU7,Manhattan | Canal St and W Broadway,robbery,1
898,1593287038475829249,2022-11-17 16:56:46,"All hands transmitted, fire in a transit substation.",Queens | West Rd and E 6th Rd,fires,0
899,1593220776714698752,2022-11-17 12:33:28,Confirmed male shot. Two m/h suspects fled in a white Acura sed… https://t.co/hOY1lqlxry,Queens | Jackie Robinson Pkwy and Cypress Hills St,crime,3
900,1593079543493001216,2022-11-17 03:12:15,"Confirmed robbery. Suspect is a m/b possibly w/ a firearm, wearing a black hoodie, white… https://t.co/uF8hNLXbE5",Manhattan | 321 W 42nd St,fires,0
901,1593055646525497344,2022-11-17 01:37:18,Confirmed shots fired. Suspect fled in a gray Mercedes-Benz w/ tinted windows.,Queens | Hunters Point Ave and Van Dam St,crime,3
902,1593017030156103680,2022-11-16 23:03:51,"Confirmed gunpoint robbery. S-1 is a male wearing a black coat, orange hoodie. S-2 is a ma… https://t.co/FNdXY1V4d9",Bronx | 2402 Arthur Ave,fires,0
903,1592927187409469441,2022-11-16 17:06:51,"All hands transmitted, fire in a private dwelling.",Queens | 242-27 88th Dr,fires,0
904,1592911034821799937,2022-11-16 16:02:40,"Confirmed gunpoint robbery. Suspect is a m/b, 20-30 y/o, 6’0” tall w/ a thin build, weari… https://t.co/8Nq4zq6Mb2",Manhattan | 31 W 71st St,fires,0
905,1592726115872907264,2022-11-16 03:47:52,"Confirmed commercial robbery, two m/b suspects in their mid-20s. S-1 is wearing a navy… https://t.co/Wvb7DXSZsJ",Brooklyn | 539 Nostrand Ave,robbery,1
906,1592722988591243266,2022-11-16 03:35:26,"Confirmed commercial robbery at gunpoint. Suspect is a m/b wearing white gloves, Yankees ba… https://t.co/f6jQzeDzfT",Brooklyn | 230 4th Ave,fires,0
907,1592718113992499201,2022-11-16 03:16:04,"Pedestrian struck, aided is DOA at the hospital. Highway CIS requested for the confirmed job.",Queens | 79th St and 32nd Ave,accident,2
908,1592709418340257800,2022-11-16 02:41:31,"Confirmed robbery. Suspect is a m/w, 5’10” tall, 160 lbs, wearing a black mask, black… https://t.co/1QeOKbj8L5",Queens | 31-21 Ditmars Blvd,fires,0
909,1592702625128087555,2022-11-16 02:14:31,"Confirmed female stabbed, aided not likely. Suspect is a 20 y/o m/b wearing a black hood… https://t.co/kXKVRZrM5H",Brooklyn | 911 Erskine St,crime,3
910,1592678004227874816,2022-11-16 00:36:41,"Confirmed male stabbed. Suspect is a m/b possibly at 3021 Avenue W, accompanied by a… https://t.co/aluYLnL0oC",Brooklyn | 2263 Batchelder St,crime,3
911,1592667429574176768,2022-11-15 23:54:40,Confirmed shots fired. Suspect fled w/b on Pearsall Ave in a blank Infiniti sedan w/ tinted windows.,Bronx | 3339 Pearsall Ave,crime,3
912,1592656104286289921,2022-11-15 23:09:40,"Confirmed robbery of a scooter. S-1 is a m/b wearing a black beanie, green jacket. S-2 is… https://t.co/6tKNG6c13Y",Brooklyn | 506 Kings Hwy,fires,0
913,1592650443087380480,2022-11-15 22:47:10,"Confirmed robbery. Suspect is a m/b, 5’8” tall w/ a slim build, wearing a gray and blac… https://t.co/siGGTuHpDz",Staten Island | 450 Bay St,fires,0
914,1592628751837315072,2022-11-15 21:20:58,"Confirmed commercial robbery. Suspect is a m/b wearing a navy blue hoodie, blue pan… https://t.co/9TiXpyMVKM",Manhattan | 1102 Lexington Ave,fires,0
915,1592627266072334342,2022-11-15 21:15:04,"All hands transmitted, fire in the basement.",Brooklyn | 1975 Ocean Pkwy,fires,0
916,1592613633024233473,2022-11-15 20:20:54,"Confirmed male slashed in the face. Suspect is a male Indian wearing a black sweater,… https://t.co/AWHsgqZE81",Queens | 60-64 Flushing Ave,fires,0
917,1592605968340520960,2022-11-15 19:50:26,"All hands transmitted, fire in a private dwelling.",Brooklyn | 1314 53rd St,fires,0
918,1592586625875267584,2022-11-15 18:33:35,"All hands transmitted, fire in a private dwelling.",Brooklyn | 571 Glenmore Ave,fires,0
919,1592585894585946113,2022-11-15 18:30:40,"All hands transmitted, fire in a multiple dwelling.",Brooklyn | 556 Crown St,fires,0
920,1592572036831846400,2022-11-15 17:35:36,"2nd alarm transmitted, fire in a multiple dwelling.",Bronx | 1414 Bryant Ave,fires,0
921,1592570171784560641,2022-11-15 17:28:12,"All hands transmitted, fire in a multiple dwelling.",Bronx | 1414 Bryant Ave,fires,0
922,1592566319018573824,2022-11-15 17:12:53,"Confirmed shots fired, one male grazed. Suspect is a m/b wearing a black jacket,… https://t.co/iaMlhCndBx",Brooklyn | 61 Marcus Garvey Blvd,crime,3
923,1592501886024028161,2022-11-15 12:56:51,"All hands transmitted, fire in a commercial.",Manhattan | 197 Bowery,fires,0
924,1592363638748286981,2022-11-15 03:47:30,"Confirmed gunpoint robbery, two m/b suspects. S-1 is wearing a black Nike hoodie, black… https://t.co/3SjOHO8pdY",Brooklyn | 1786 Utica Ave,robbery,1
925,1592346418236166144,2022-11-15 02:39:05,"Confirmed robbery. S-1 is a m/h wearing a black mask, black jacket. S-2 is a m/h w… https://t.co/3456GQ7yRX",Brooklyn | 8016 New Utrecht Ave,fires,0
926,1592338815599149056,2022-11-15 02:08:52,"Confirmed gunpoint robbery. Suspect is a m/h wearing a white hoodie, khaki pants,… https://t.co/W2PIayzxJS",Brooklyn | 1115 Pennsylvania Ave,fires,0
927,1592326773395853313,2022-11-15 01:21:01,"All hands transmitted, fire in a multiple dwelling.",Manhattan | 2645 7th Ave,fires,0
928,1592324746947203073,2022-11-15 01:12:58,Confirmed gunpoint robbery. Suspects fled n/b on 6th Ave in a white Jeep Grand Cherokee w… https://t.co/CdwNbkNhxN,Manhattan | 71 W 47th St,fires,0
929,1592314895726678016,2022-11-15 00:33:49,Confirmed gunpoint robbery. Four male suspects wearing all black clothing and ski masks f… https://t.co/3VxHiA7jce,Brooklyn | 2277 E 1st St,robbery,1
930,1592280789802270726,2022-11-14 22:18:18,"Confirmed male stabbed. Suspect is a m/h in his 50s, fled s/b on Beach 44th… https://t.co/4MHrp4K2WZ",Queens | Beach 44th St and Norton Ave,crime,3
931,1592274000679669761,2022-11-14 21:51:19,"Confirmed robbery. S-1 is a m/h in his 20s, 5’5” tall, wearing a black hoodi… https://t.co/i1M1YBomrk",Brooklyn | Fulton St and Nostrand Ave,fires,0
932,1592270535475744768,2022-11-14 21:37:33,"Confirmed male shot in the arm, aided not likely.",Queens | 155-11 71st Ave,crime,3
933,1592244364784422914,2022-11-14 19:53:33,Confirmed assault w/ a weapon in transit at 1st Ave L station. Suspect is a m/b… https://t.co/K8IdeXRVQq,Manhattan | E 14th St and 1st Ave,crime,3
934,1592242498541424641,2022-11-14 19:46:08,"Confirmed male shot in the arm, aided not likely.",Bronx | 773 E 169th St,crime,3
935,1592214473380462593,2022-11-14 17:54:47,PD o/s of protesters at City Hall. Level 2 mobilization called.,Manhattan | Murray St and Broadway,fires,0
936,1592192102074654735,2022-11-14 16:25:53,"Confirmed commercial robbery at gunpoint. Two  male suspects, unknown race. S-1 is w… https://t.co/6FcnVmvqsY",Queens | 135-26 Roosevelt Ave,robbery,1
937,1592191188458766337,2022-11-14 16:22:15,"Confirmed shots fired. Suspect is a m/b wearing a black hoodie w/ fur on it, gray pants.",Brooklyn | 914 E 81st St,crime,3
938,1591977442767679488,2022-11-14 02:12:54,"Confirmed gunpoint robbery, aided hit in the head. Suspect is a m/b, 5’9” tall, wearing… https://t.co/1Quc23OjB5",Manhattan | 21 W 112th St,fires,0
939,1591971782336319488,2022-11-14 01:50:24,"All hands transmitted, fire in a private dwelling.",Queens | 115-59 157th St,fires,0
940,1591971548763914240,2022-11-14 01:49:29,Confirmed strong-arm robbery. Four male suspects fled in a red Toyot… https://t.co/zn40BXS3i1,Staten Island | McClean Ave and Lily Pond Ave,robbery,1
941,1591957239505354752,2022-11-14 00:52:37,"Confirmed male shot in the leg, aided not likely.",Queens | 8105 Beach Channel Dr,crime,3
942,1591945205703667712,2022-11-14 00:04:48,"All hands transmitted, fire in a private dwelling.",Queens | 150-26 59th Ave,fires,0
943,1596280607113445377,2022-11-25 23:12:08,Confirmed male shot at the location.,Brooklyn | 1414 Bergen St,crime,3
944,1596273470194737154,2022-11-25 22:43:47,Confirmed commercial robbery at gunpoint. 7 m/b suspects wearing all black fled w/b on Waverly Pl.,Manhattan | 736 Broadway,robbery,1
945,1596246073533661190,2022-11-25 20:54:55,"Confirmed knifepoint robbery. Suspect is a f/h in her 20s, 5’4” tall w/ a slim b… https://t.co/TZaoih8cIF",Manhattan | W 37th St and 5th Ave,fires,0
946,1596243688354521088,2022-11-25 20:45:26,Confirmed gunpoint robbery. S-1 is a m/b wearing a brown hoodie. S-2 is a m/b wearing a… https://t.co/9RPzGxv314,Manhattan | 25 Orchard St,fires,0
